CustomerID,Recency,Frequency,Monetary,UniqueProducts,TotalItems,AvgOrderValue,TenureDays,Cluster
16794,1,10,1222.71,142,937,122.271,180,0
16795,365,1,414.88,64,239,414.88,365,2
16796,89,1,305.62,18,186,305.62,89,1
16800,11,1,1201.49,148,540,1201.49,11,0
16801,163,4,1619.73,72,499,404.9325,273,0
16803,65,1,332.3,24,245,332.3,65,1
16804,23,3,536.99,59,246,178.99666666666667,270,0
16805,174,2,460.59,94,539,230.295,360,0
16806,103,4,801.49,68,378,200.3725,239,0
16807,143,3,1121.59,57,778,373.8633333333333,271,0
16808,99,2,288.42,21,196,144.21,274,2
16809,23,5,914.69,79,652,182.938,262,0
16810,192,1,309.54,15,114,309.54,192,2
16811,5,2,547.07,26,477,273.535,17,1
16812,361,1,479.35,15,81,479.35,361,2
16813,8,10,1692.98,248,1525,169.298,204,3
16814,14,21,6509.1,122,2769,309.95714285714286,370,3
16816,103,4,417.06,28,274,104.265,358,0
16817,3,9,1604.75,73,822,178.30555555555554,368,3
16818,11,11,3349.57,172,2164,304.50636363636363,206,3
16820,96,1,497.61,26,307,497.61,96,1
16823,227,1,358.38,34,136,358.38,227,2
16824,16,2,460.64,23,236,230.32,164,1
16825,39,2,775.1800000000001,27,566,387.59,186,0
16826,51,1,341.7,22,158,341.7,51,1
16828,93,2,128.5,8,59,64.25,112,1
16829,157,1,197.22,11,99,197.22,157,1
16830,39,1,325.91,23,264,325.91,39,1
16832,184,3,199.15,11,33,66.38333333333334,217,2
16833,1,4,1106.53,46,440,276.6325,334,0
16834,228,1,413.46,24,358,413.46,228,2
16835,128,2,180.85,10,61,90.425,373,2
16836,40,2,251.87,11,165,125.935,117,1
16837,31,11,3170.98,123,1563,288.2709090909091,246,3
16838,197,2,588.85,24,185,294.425,288,2
16839,9,34,16594.35,114,8975,488.0691176470588,370,3
16841,37,6,1869.82,101,2250,311.63666666666666,288,3
16842,101,3,1264.19,45,693,421.3966666666667,302,0
16843,43,16,10196.57,226,10159,637.285625,327,3
16846,50,1,214.32,11,135,214.32,50,1
16847,43,1,193.44,12,78,193.44,43,1
16848,53,1,281.42,14,182,281.42,53,1
16849,187,1,124.57,8,33,124.57,187,2
16850,334,1,332.41,19,249,332.41,334,2
16851,4,3,342.45,17,271,114.15,52,1
16852,10,2,144.91000000000005,9,56,72.45500000000001,176,1
16855,24,2,328.4,19,164,164.2,43,1
16856,15,1,35.400000000000006,2,12,35.400000000000006,15,1
16858,369,1,375.69000000000005,9,91,375.69000000000005,369,2
16859,145,2,747.81,50,827,373.905,261,0
16861,60,2,173.76,6,140,86.88,158,1
16863,31,2,502.8,25,409,251.4,367,0
16866,141,3,207.74,10,60,69.24666666666666,162,1
16869,23,4,825.42,113,585,206.355,175,0
16871,22,6,2812.34,131,1253,468.72333333333336,271,3
16872,77,3,680.02,5,600,226.6733333333333,184,0
16873,5,6,7123.62,179,3840,1187.27,364,3
16875,67,5,2095.53,93,1069,419.1060000000001,340,3
16877,12,6,853.72,111,463,142.28666666666666,208,0
16878,84,1,13.3,3,12,13.3,84,1
16880,31,7,1519.08,121,753,217.01142857142852,189,0
16881,67,1,432.0,1,600,432.0,67,1
16882,67,3,705.12,39,424,235.04,317,0
16883,187,2,276.73,33,104,138.365,372,2
16884,38,2,429.84,26,320,214.92,38,1
16885,15,3,471.51,82,184,157.17,357,0
16887,35,1,194.88,35,157,194.88,35,1
16889,195,3,1578.67,112,925,526.2233333333334,337,0
16891,2,5,809.7,166,283,161.94,372,0
16892,1,5,525.54,87,239,105.108,184,0
16893,367,1,145.93,44,62,145.93,367,2
16895,65,1,219.14,57,102,219.14,65,1
16897,299,2,289.78,37,73,144.89,314,2
16898,26,3,508.81,150,419,169.60333333333332,369,0
16899,8,6,1281.56,80,522,213.59333333333333,360,0
16900,17,3,887.11,78,833,295.7033333333333,63,0
16902,116,1,1706.88,43,629,1706.88,116,0
16903,29,1,373.24,50,262,373.24,29,1
16904,4,16,3754.27,387,2034,234.641875,367,3
16905,5,7,3102.43,117,1408,443.2042857142857,372,3
16906,82,4,579.77,74,281,144.9425,249,0
16907,29,5,981.65,89,298,196.33,365,0
16909,72,1,379.14,18,436,379.14,72,1
16910,4,8,1510.06,318,886,188.7575,91,0
16912,29,11,2575.38,88,1029,234.12545454545452,323,3
16913,290,1,113.44,8,82,113.44,290,2
16914,36,1,208.46,25,121,208.46,36,1
16915,9,6,621.6800000000001,46,132,103.61333333333334,284,0
16916,24,2,576.26,129,440,288.13,372,0
16917,277,1,391.52,9,232,391.52,277,2
16918,50,6,1068.82,97,721,178.13666666666666,317,0
16919,156,11,2596.45,141,1413,236.04090909090908,368,3
16921,61,1,169.79,50,171,169.79,61,1
16923,12,19,7247.61,313,3417,381.4531578947368,363,3
16924,21,3,846.75,69,493,282.25,84,0
16926,371,1,230.25,14,35,230.25,371,2
16927,116,3,543.05,5,993,181.01666666666665,362,0
16928,80,17,2847.6,69,2114,167.50588235294117,373,3
16929,4,7,1295.39,51,929,185.0557142857143,156,0
16930,26,3,380.55,47,341,126.85,68,1
16931,5,21,4604.22,448,3158,219.24857142857144,370,3
16932,53,1,161.94,44,87,161.94,53,1
16933,1,2,563.23,42,288,281.615,239,0
16934,55,2,950.93,59,399,475.465,55,0
16936,26,1,262.68,56,173,262.68,26,1
16938,9,4,2736.38,212,2540,684.095,309,3
16940,52,3,3049.88,226,2169,1016.6266666666668,290,3
16942,13,9,1920.59,159,811,213.39888888888888,228,3
16943,212,3,816.73,23,145,272.24333333333334,318,2
16945,22,19,4345.5,137,2725,228.71052631578948,358,3
16947,236,1,406.48,21,312,406.48,236,2
16948,139,3,435.02,15,1614,145.00666666666666,326,0
16949,4,6,1286.27,57,791,214.37833333333333,317,0
16950,57,3,1178.56,39,644,392.8533333333333,367,0
16951,135,3,1277.75,73,1318,425.9166666666667,304,0
16952,109,2,167.61,16,92,83.805,109,1
16953,30,1,20.8,1,10,20.8,30,1
16954,1,9,2085.08,40,1054,231.67555555555555,360,3
16955,185,4,518.67,18,266,129.6675,373,2
16956,18,1,308.74,16,114,308.74,18,1
16957,239,2,416.64,15,172,208.32,282,2
16959,87,1,117.35,7,49,117.35,87,1
16960,39,3,507.05,92,304,169.01666666666668,253,0
16961,116,1,234.17,14,125,234.17,116,1
16963,187,1,110.55,7,35,110.55,187,2
16965,227,1,201.19,26,291,201.19,227,2
16966,8,7,2154.97,8,1981,307.8528571428571,240,0
16967,189,1,319.02,21,333,319.02,189,2
16968,4,2,439.43,31,326,219.715,108,1
16969,39,3,650.41,42,816,216.8033333333333,192,0
16971,38,1,357.21,40,72,357.21,38,1
16976,267,1,251.52,2,88,251.52,267,2
16978,78,1,344.33,39,166,344.33,78,1
16979,4,6,1852.0,64,865,308.6666666666667,298,3
16980,255,2,1078.96,71,788,539.48,291,0
16982,61,1,384.06,22,182,384.06,61,1
16983,13,7,1931.25,112,1379,275.8928571428572,370,3
16984,88,2,4481.35,354,2423,2240.675,130,3
16985,17,10,5464.12,62,1832,546.412,359,3
16986,30,2,1873.2,3,1040,936.6,30,0
16987,3,7,1625.05,74,402,232.15,205,0
16988,5,1,126.12,7,43,126.12,5,1
16989,7,6,1133.25,7,1233,188.875,151,0
16990,219,1,179.0,1,100,179.0,219,2
16992,11,5,1614.31,84,860,322.862,285,0
16996,30,6,1456.96,13,544,242.82666666666668,353,0
16997,288,3,702.0,7,360,234.0,326,2
16998,150,4,295.0,1,76,73.75,304,2
16999,23,2,484.82,21,294,242.41,74,1
17001,1,11,3989.57,75,2164,362.6881818181818,359,3
17002,86,3,1493.73,41,679,497.91,291,0
17004,46,2,1412.94,38,819,706.47,93,0
17006,5,4,781.78,37,272,195.445,76,0
17007,51,6,889.9300000000001,50,597,148.3216666666667,357,0
17010,18,1,195.36,11,118,195.36,18,1
17011,30,1,270.9,15,186,270.9,30,1
17014,8,3,586.33,63,245,195.44333333333336,67,1
17015,29,3,1842.56,182,1981,614.1866666666666,185,0
17017,3,20,8694.26,88,6673,434.713,373,3
17018,41,2,920.1,15,176,460.05,326,0
17019,11,4,1272.61,166,827,318.1525,368,3
17022,31,1,71.0,7,108,71.0,31,1
17024,45,3,95.85,2,69,31.95,158,1
17025,61,3,357.77,8,235,119.25666666666666,373,2
17026,185,2,154.82999999999998,4,97,77.41499999999999,370,2
17027,79,6,890.29,110,421,148.38166666666666,317,0
17029,111,2,716.0,1,400,358.0,237,2
17030,64,1,146.87,11,146,146.87,64,1
17031,12,2,380.35,19,235,190.175,155,1
17033,86,3,1030.14,24,750,343.38000000000005,359,0
17034,16,3,745.52,28,410,248.50666666666663,288,0
17035,246,2,433.53,27,229,216.765,312,2
17037,88,1,1267.32,75,656,1267.32,88,0
17038,30,1,112.4,22,28,112.4,30,1
17040,138,1,449.73,15,181,449.73,138,1
17041,27,3,1081.57,59,951,360.5233333333333,361,0
17042,3,5,1044.38,74,994,208.876,247,0
17043,32,4,1735.18,100,998,433.795,266,0
17044,25,1,948.48,6,504,948.48,25,1
17045,113,3,339.44,20,106,113.14666666666666,248,2
17046,157,1,642.02,22,510,642.02,157,0
17047,85,3,1100.9,59,533,366.9666666666667,205,0
17048,118,3,925.35,41,485,308.45,331,0
17049,3,9,5659.9800000000005,201,2676,628.8866666666668,276,3
17050,96,6,3228.84,169,1614,538.14,300,3
17051,194,1,247.14,40,184,247.14,194,2
17052,28,1,413.75,72,261,413.75,28,1
17053,131,1,498.48,13,122,498.48,131,1
17054,28,5,1356.33,64,804,271.266,245,0
17058,82,3,1179.89,51,592,393.2966666666667,240,0
17059,30,5,3095.04,292,1855,619.008,370,3
17060,266,1,234.24,5,216,234.24,266,2
17061,74,11,5232.2300000000005,57,1526,475.6572727272728,232,3
17062,314,4,538.37,52,430,134.5925,370,2
17063,21,7,1461.14,66,770,208.73428571428573,289,0
17064,59,3,859.35,53,318,286.45,327,0
17068,12,21,4552.14,116,2164,216.76857142857145,368,3
17069,28,9,2709.7000000000003,111,1506,301.0777777777778,373,3
17070,114,1,312.14,62,133,312.14,114,1
17071,28,9,2429.03,102,1197,269.89222222222224,310,3
17073,18,4,1446.09,142,759,361.5225,109,0
17075,18,4,834.12,62,292,208.53,317,0
17076,36,3,841.0799999999999,17,295,280.36,365,0
17078,36,2,378.2,28,788,189.1,36,1
17079,78,1,118.8,2,24,118.8,78,1
17080,22,2,287.62,8,166,143.81,270,1
17081,25,2,290.16,55,78,145.08,46,1
17082,33,2,2003.85,75,1049,1001.925,318,0
17083,109,3,1405.78,24,772,468.5933333333333,304,0
17084,35,2,2949.75,146,1816,1474.875,35,0
17085,123,5,1566.65,115,786,313.33000000000004,363,3
17086,7,6,2050.08,76,1859,341.68,64,0
17088,28,4,1991.01,96,868,497.7525,254,0
17090,4,7,2043.95,45,921,291.99285714285713,354,3
17091,3,9,3827.76,119,1746,425.3066666666667,368,3
17092,50,4,1777.78,99,1131,444.445,277,0
17094,322,1,302.0,14,152,302.0,322,2
17095,23,3,1324.16,69,618,441.3866666666667,335,0
17096,15,4,1022.13,46,339,255.5325,262,0
17097,2,8,954.42,153,459,119.3025,365,3
17100,18,2,971.74,65,800,485.87,18,0
17101,10,4,1621.73,28,815,405.4325,178,0
17102,262,1,25.5,1,2,25.5,262,2
17105,159,2,665.78,80,693,332.89,306,0
17107,33,6,10815.43,269,4837,1802.5716666666667,278,3
17109,29,6,885.04,107,589,147.50666666666666,232,0
17110,165,1,163.29999999999998,12,50,163.29999999999998,165,2
17111,47,1,248.61,29,302,248.61,47,1
17114,6,8,808.62,85,219,101.0775,335,0
17115,8,3,837.5,33,372,279.1666666666667,233,0
17117,288,1,116.2,9,68,116.2,288,2
17118,318,1,157.02,10,154,157.02,318,2
17119,3,2,606.91,35,334,303.455,60,1
17120,233,1,307.46,18,120,307.46,233,2
17122,119,1,138.32,7,80,138.32,119,1
17123,162,1,345.29999999999995,9,246,345.29999999999995,162,1
17124,185,1,298.89,31,130,298.89,185,2
17125,50,1,259.35,34,291,259.35,50,1
17126,152,5,1004.75,187,792,200.95,363,0
17128,335,1,157.09,14,76,157.09,335,2
17131,5,5,2463.17,78,983,492.634,76,0
17133,16,7,4892.240000000001,13,2730,698.8914285714287,266,3
17134,107,2,425.0,21,102,212.5,265,2
17135,16,7,1139.73,34,1224,162.81857142857143,372,0
17138,276,1,380.5,24,126,380.5,276,2
17139,16,12,10668.47,309,5182,889.0391666666666,289,3
17140,247,1,465.32,16,302,465.32,247,2
17142,239,1,579.0,15,81,579.0,239,2
17144,1,2,984.57,42,483,492.285,85,0
17146,106,3,749.78,33,212,249.92666666666665,359,0
17147,23,4,1714.59,68,882,428.6475,312,0
17148,52,1,124.88,9,82,124.88,52,1
17152,195,3,1689.5,9,517,563.1666666666666,263,0
17153,24,1,213.78,14,104,213.78,24,1
17154,75,1,329.34,23,490,329.34,75,1
17155,18,2,251.7,19,242,125.85,178,1
17157,8,2,319.0,11,172,159.5,176,1
17158,32,3,1266.97,53,778,422.3233333333333,360,0
17159,22,3,1538.88,96,1111,512.96,172,0
17160,31,6,3518.03,111,2856,586.3383333333334,242,3
17162,29,10,1715.46,81,1001,171.546,306,3
17163,22,2,293.1,3,66,146.55,78,1
17164,33,7,2467.35,92,1501,352.4785714285714,273,3
17165,284,1,158.68,10,100,158.68,284,2
17166,39,2,206.34,11,78,103.17,204,1
17169,58,2,835.78,51,526,417.89,183,0
17171,289,1,224.91,16,185,224.91,289,2
17172,79,1,317.76,15,480,317.76,79,1
17173,5,8,3766.6,36,1122,470.825,131,0
17174,218,1,59.9,4,41,59.9,218,2
17175,44,4,1443.69,42,866,360.9225,296,0
17176,202,1,306.13,15,170,306.13,202,2
17179,178,3,711.79,56,290,237.2633333333333,361,0
17180,56,4,796.03,91,683,199.0075,316,0
17181,57,2,239.92,23,241,119.96,374,2
17183,8,6,3347.31,42,1296,557.885,105,0
17186,47,2,144.0,1,200,72.0,60,1
17187,227,1,203.95,10,144,203.95,227,2
17188,11,7,2474.23,71,1328,353.4614285714286,362,3
17189,106,2,384.4,52,227,192.2,359,0
17190,59,2,444.74,19,161,222.37,207,1
17191,28,7,2095.13,163,1167,299.3042857142857,368,3
17193,36,7,1699.3000000000002,17,1254,242.7571428571429,177,0
17194,274,2,262.62,26,119,131.31,361,2
17197,30,1,1013.01,29,191,1013.01,30,1
17198,24,3,692.22,89,357,230.74,371,0
17201,54,1,342.63,38,268,342.63,54,1
17203,36,6,3563.85,116,2850,593.975,60,3
17204,175,4,1564.56,44,646,391.14,264,0
17205,54,1,384.08,13,884,384.08,54,1
17206,53,1,204.24,7,76,204.24,53,1
17211,27,8,2317.2200000000003,150,1323,289.65250000000003,370,3
17212,253,1,226.85,4,147,226.85,253,2
17213,40,7,2781.23,85,1176,397.3185714285714,366,3
17214,60,6,1069.12,79,276,178.1866666666667,359,0
17217,234,1,113.5,9,24,113.5,234,2
17218,4,10,1960.72,146,958,196.072,368,3
17219,32,1,114.23,24,89,114.23,32,1
17220,24,14,3198.25,303,1905,228.44642857142856,364,3
17221,7,2,335.13,59,288,167.565,36,1
17222,65,1,354.15,27,128,354.15,65,1
17223,310,2,426.79,43,112,213.395,368,2
17226,309,1,393.49,21,406,393.49,309,2
17227,19,6,939.32,28,741,156.55333333333334,369,0
17228,16,8,1906.09,140,1532,238.26125,372,3
17229,96,2,318.76,39,185,159.38,143,1
17230,264,8,3638.41,51,1651,454.80125,360,3
17231,12,10,3174.32,292,1742,317.432,361,3
17232,3,2,421.52,30,203,210.76,15,1
17233,35,1,190.88,25,131,190.88,35,1
17234,183,1,149.89,14,55,149.89,183,2
17235,25,2,550.06,24,224,275.03,372,0
17236,13,6,916.13,88,474,152.68833333333333,363,0
17237,11,2,314.69,18,105,157.345,22,1
17238,3,17,3744.65,297,1822,220.2735294117647,371,3
17239,313,1,382.5,15,150,382.5,313,2
17242,108,2,1135.04,30,611,567.52,180,0
17243,1,26,8676.85,180,3370,333.725,370,3
17244,53,1,954.9,31,616,954.9,53,0
17245,205,1,171.45,9,75,171.45,205,2
17247,15,1,282.19,53,106,282.19,15,1
17248,120,1,318.65,68,213,318.65,120,1
17250,4,2,384.52,55,168,192.26,261,0
17251,363,1,283.28000000000003,37,110,283.28000000000003,363,2
17252,117,2,353.86,86,193,176.93,186,0
17253,18,1,178.26,18,43,178.26,18,1
17254,5,2,272.44,100,252,136.22,15,1
17255,41,2,298.41,69,232,149.205,299,0
17256,107,2,240.0,12,141,120.0,312,2
17259,148,2,603.37,104,410,301.685,368,0
17262,52,5,1253.36,9,367,250.67200000000005,366,0
17263,208,1,63.440000000000005,23,36,63.440000000000005,208,2
17265,139,2,562.9,106,394,281.45,181,0
17266,2,3,310.64,60,161,103.54666666666668,148,1
17267,127,2,317.62,37,159,158.81,127,1
17268,108,4,763.64,3,844,190.91,245,0
17272,42,4,2148.63,70,1778,537.1575,263,0
17274,35,1,111.98,24,79,111.98,35,1
17277,228,2,1065.35,67,430,532.6750000000001,323,0
17278,241,1,246.04,15,179,246.04,241,2
17279,58,1,187.83,8,48,187.83,58,1
17282,130,3,1703.41,79,1877,567.8033333333334,300,0
17284,60,6,1652.58,229,1364,275.43,336,3
17286,22,1,153.92,44,118,153.92,22,1
17287,26,7,1064.11,88,559,152.01571428571427,373,0
17288,9,7,1419.73,118,1203,202.81857142857143,358,3
17289,32,3,944.41,86,520,314.80333333333334,180,0
17290,4,2,525.24,92,404,262.62,16,1
17291,308,1,550.8000000000001,1,72,550.8000000000001,308,2
17293,8,9,1875.11,93,1140,208.3455555555556,361,3
17295,29,3,556.95,53,294,185.65,65,1
17297,17,1,131.78,49,67,131.78,17,1
17298,101,2,498.42,30,387,249.21,125,1
17299,12,4,669.11,50,678,167.2775,173,0
17301,21,1,197.63,59,149,197.63,21,1
17302,15,5,1135.63,68,575,227.12600000000003,306,0
17303,361,1,250.04,53,144,250.04,361,2
17306,11,19,8631.31,13,11491,454.2794736842105,353,3
17309,95,1,82.75,11,41,82.75,95,1
17311,78,2,1384.85,55,1005,692.425,317,0
17312,139,3,644.3,11,372,214.76666666666665,159,0
17313,31,1,2328.84,24,1402,2328.84,31,0
17314,25,8,2527.92,120,1896,315.99,313,3
17315,2,38,6292.26,256,3888,165.58578947368423,358,3
17317,46,3,2600.34,8,1146,866.7800000000001,90,0
17320,100,3,1200.62,57,634,400.2066666666667,368,0
17321,8,2,700.86,94,373,350.43,68,0
17323,15,7,921.07,125,776,131.58142857142855,292,0
17324,18,4,990.23,43,844,247.5575,367,0
17325,280,1,96.8,6,60,96.8,280,2
17329,14,2,523.11,29,142,261.555,315,0
17330,23,2,363.9,5,120,181.95,68,1
17331,124,1,175.2,1,16,175.2,124,1
17333,86,1,494.25,28,375,494.25,86,1
17334,302,2,307.02,11,315,153.51,309,2
17337,151,4,2027.87,421,1269,506.9675,310,3
17338,17,8,6643.93,389,3128,830.49125,361,3
17339,94,2,243.36,9,152,121.68,365,2
17340,30,11,12353.29,229,5967,1123.0263636363636,366,3
17341,157,3,781.36,147,489,260.4533333333333,367,0
17343,355,1,193.64,17,56,193.64,355,2
17344,46,1,160.57,31,66,160.57,46,1
17345,15,4,537.74,70,346,134.435,197,0
17346,4,15,2676.56,299,1657,178.43733333333333,373,3
17347,86,1,228.96,1,216,228.96,86,1
17348,15,5,1159.52,180,1401,231.904,298,3
17349,179,1,110.75,8,112,110.75,179,2
17350,8,4,1286.07,66,795,321.5175,51,0
17351,36,3,587.15,22,113,195.71666666666667,273,0
17353,129,2,1740.0,5,1200,870.0,154,0
17354,51,1,1393.06,15,1006,1393.06,51,0
17356,312,1,178.22,19,166,178.22,312,2
17357,24,2,388.14,41,153,194.07,24,1
17358,303,2,365.85,55,202,182.925,355,2
17359,11,1,127.86,13,161,127.86,11,1
17360,17,3,585.79,113,335,195.2633333333333,184,0
17361,49,3,488.2,26,157,162.73333333333332,292,0
17362,239,2,312.23,30,191,156.115,310,2
17364,1,11,4481.18,288,2701,407.38000000000005,331,3
17365,13,8,4801.56,278,4777,600.195,333,3
17367,238,1,168.4,33,150,168.4,238,2
17368,23,8,1912.67,93,1391,239.08375,338,3
17370,73,4,446.18,31,540,111.545,170,0
17371,17,3,423.89,83,152,141.29666666666665,361,0
17372,41,8,1342.68,215,749,167.835,363,3
17373,40,4,646.92,47,408,161.73,313,0
17374,219,2,495.77,24,85,247.885,281,2
17375,199,3,400.1,63,367,133.36666666666667,361,2
17376,71,2,203.2,23,86,101.6,311,2
17377,24,20,4100.92,190,2076,205.046,374,3
17379,11,1,404.66,71,663,404.66,11,1
17381,9,29,20275.61,40,25649,699.1589655172414,372,3
17382,65,1,65.4,2,25,65.4,65,1
17383,4,1,199.29,49,150,199.29,4,1
17384,19,2,336.4,12,88,168.2,219,1
17385,15,1,261.11,42,201,261.11,15,1
17386,8,6,2686.42,23,1902,447.7366666666667,166,0
17387,20,2,784.11,71,542,392.055,34,0
17388,78,4,1259.56,13,1068,314.89,288,0
17389,1,34,31833.68,45,7612,936.2847058823528,331,3
17391,164,2,508.8,2,480,254.4,165,2
17392,307,2,457.91,53,320,228.955,358,2
17394,219,1,203.87,4,241,203.87,219,2
17396,39,8,7330.8,24,2005,916.35,372,3
17397,22,2,696.41,88,254,348.205,22,1
17398,115,3,653.38,30,310,217.7933333333333,255,0
17400,126,5,2129.96,175,1097,425.992,353,3
17402,5,13,2633.85,33,701,202.60384615384612,369,3
17403,36,1,281.62,32,117,281.62,36,1
17404,4,15,31906.82,111,32748,2127.121333333333,360,3
17405,1,3,1031.41,77,726,343.80333333333334,150,0
17406,333,3,2200.42,99,787,733.4733333333334,367,0
17408,163,1,32.65,2,3,32.65,163,2
17409,185,2,771.85,13,105,385.925,248,2
17410,16,5,1214.72,57,616,242.944,215,0
17411,12,3,778.94,39,306,259.6466666666667,261,0
17412,3,7,1258.06,48,738,179.72285714285712,372,0
17414,44,2,778.0,5,2100,389.0,185,0
17415,80,1,507.84,14,114,507.84,80,1
17416,30,7,6893.42,186,4302,984.7742857142856,281,3
17418,42,2,463.46,29,289,231.73,324,0
17419,11,12,4226.57,155,1876,352.21416666666664,367,3
17420,50,3,598.83,28,265,199.61,374,0
17422,16,6,1979.37,93,2253,329.895,296,3
17423,46,2,698.41,26,459,349.205,218,0
17425,19,2,759.17,42,407,379.585,61,0
17426,8,6,5037.26,179,3094,839.5433333333334,282,3
17427,72,1,100.8,2,34,100.8,72,1
17428,1,28,17256.85,252,9474,616.3160714285714,369,3
17429,128,3,524.9200000000001,36,624,174.97333333333336,219,0
17430,33,2,265.76,14,190,132.88,365,2
17431,313,1,403.3,41,292,403.3,313,2
17432,18,2,365.76,44,207,182.88,37,1
17433,88,1,303.16,53,185,303.16,88,1
17434,2,7,2373.82,100,1693,339.1171428571429,85,0
17436,2,2,216.3,7,90,108.15,227,1
17438,254,1,388.4500000000001,17,103,388.4500000000001,254,2
17440,157,3,186.42,3,246,62.14000000000001,248,2
17442,37,6,2248.56,96,1496,374.76,290,3
17443,220,1,534.24,1,504,534.24,220,2
17444,148,3,2940.04,132,2119,980.0133333333332,173,0
17446,177,2,120.9,6,198,60.45,310,2
17447,40,2,541.53,33,443,270.765,72,1
17449,2,7,2520.86,178,1122,360.1228571428572,360,3
17450,8,46,194550.79,124,69993,4229.365,368,3
17451,1,7,1721.4,83,1203,245.9142857142857,106,0
17453,18,2,486.72,19,219,243.36,64,1
17454,192,4,517.53,57,243,129.3825,360,2
17455,204,1,131.7,8,66,131.7,204,2
17456,365,1,249.86,17,222,249.86,365,2
17457,127,5,1737.7,14,826,347.54,339,0
17458,15,1,316.5,52,170,316.5,15,1
17459,43,2,657.3,88,537,328.65,60,0
17460,94,6,622.4300000000001,18,236,103.73833333333334,373,0
17461,23,3,757.46,104,799,252.48666666666668,30,0
17462,60,2,675.69,25,227,337.845,284,0
17463,16,5,1896.41,162,1095,379.282,313,3
17464,158,1,289.96000000000004,9,220,289.96000000000004,158,1
17466,10,2,763.28,41,306,381.64,79,0
17468,10,2,137.0,5,116,68.5,14,1
17469,16,5,1870.97,61,787,374.194,205,0
17470,45,5,1125.07,67,1675,225.014,368,3
17472,191,3,710.29,142,462,236.7633333333333,299,0
17475,79,1,194.37,14,178,194.37,79,1
17480,78,1,511.82,29,338,511.82,78,1
17481,4,4,1255.59,69,1061,313.8975,94,0
17483,65,3,414.04,18,191,138.01333333333335,183,1
17486,261,1,396.87,24,191,396.87,261,2
17489,59,2,376.64,28,428,188.32,213,0
17490,1,7,2092.32,63,1134,298.9028571428572,177,0
17491,1,10,3558.87,72,2013,355.887,368,3
17492,248,1,374.57,12,155,374.57,248,2
17495,8,2,497.56,21,229,248.78,39,1
17496,359,1,271.05,10,79,271.05,359,2
17498,76,1,272.22,17,394,272.22,76,1
17499,290,1,622.88,40,711,622.88,290,2
17500,17,3,1138.0,3,17,379.3333333333333,30,1
17501,221,2,288.6,18,160,144.3,221,2
17502,9,4,689.1,25,376,172.275,29,1
17503,3,2,558.96,36,486,279.48,39,1
17504,206,9,2997.03,112,1664,333.00333333333333,323,3
17505,162,2,1145.84,48,556,572.92,206,0
17506,76,1,302.2,14,139,302.2,76,1
17507,262,2,605.58,79,359,302.79,309,2
17508,281,1,387.31,22,289,387.31,281,2
17509,58,8,6115.14,75,3534,764.3925,63,3
17510,25,1,308.48,20,214,308.48,25,1
17511,3,31,91062.38,453,64549,2937.496129032258,374,3
17512,29,10,2924.99,61,2753,292.499,302,3
17513,72,1,513.2,6,254,513.2,72,1
17514,128,1,208.65,40,135,208.65,128,1
17515,31,4,639.02,49,243,159.755,318,0
17516,15,5,768.08,113,416,153.616,286,0
17517,309,1,153.94,11,102,153.94,309,2
17519,17,6,1844.02,60,1236,307.33666666666664,368,3
17520,54,1,546.81,30,365,546.81,54,1
17521,30,3,723.2099999999999,38,519,241.07,199,0
17522,2,5,1070.71,59,1034,214.142,218,0
17523,11,4,652.74,25,872,163.185,19,1
17524,361,1,145.0,6,90,145.0,361,2
17525,360,1,422.7000000000001,9,82,422.7000000000001,360,2
17526,5,4,1195.9,17,310,298.975,366,0
17527,54,4,939.37,45,488,234.8425,218,0
17528,1,8,3628.5,183,2138,453.5625,71,3
17530,1,10,2385.0,306,1526,238.5,365,3
17531,190,1,296.7,14,136,296.7,190,2
17534,54,1,223.36,9,103,223.36,54,1
17535,280,1,164.4,13,136,164.4,280,2
17536,177,1,76.5,3,6,76.5,177,2
17537,30,2,897.62,74,700,448.81,303,0
17538,26,1,98.42,9,134,98.42,26,1
17540,25,2,578.9,20,194,289.45,316,0
17542,270,1,170.75,24,134,170.75,270,2
17545,43,3,645.96,122,341,215.32,43,0
17548,234,1,103.3,5,58,103.3,234,2
17549,24,2,148.86,5,210,74.43,52,1
17550,197,3,267.16,42,86,89.05333333333334,243,2
17551,359,1,306.84,39,150,306.84,359,2
17552,60,4,930.41,43,719,232.6025,372,0
17553,130,1,1487.6,2,1048,1487.6,130,0
17554,1,5,1952.45,58,1763,390.49,148,0
17555,20,2,483.26,101,349,241.63,335,0
17556,206,1,157.9,6,101,157.9,206,2
17557,14,3,541.46,27,306,180.48666666666668,81,1
17560,95,4,854.95,22,635,213.7375,311,0
17561,19,1,167.62,44,146,167.62,19,1
17562,14,7,1122.38,48,817,160.34,173,0
17564,24,3,454.01,38,146,151.33666666666667,80,1
17566,8,2,901.21,113,518,450.605,25,0
17567,7,8,4331.48,110,2632,541.435,372,3
17569,332,1,344.14,29,159,344.14,332,2
17571,50,4,1498.51,247,905,374.6275,298,3
17572,71,4,226.75000000000003,7,95,56.68750000000001,373,2
17573,29,3,380.6,24,308,126.86666666666667,94,1
17574,243,1,185.65,8,77,185.65,243,2
17576,8,19,3622.68,245,1994,190.66736842105263,365,3
17578,218,1,143.45999999999998,5,138,143.45999999999998,218,2
